Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Xerox Research Centre Europe,University of Engineering and Technology Lahore,37,37
Xerox Research Centre Europe,Mercer University,36,36
Xerox Research Centre Europe,Jacksonville Public Library,25,29
Xerox Research Centre Europe,"Automapath, Inc.",23,29
Xerox Research Centre Europe,Second People's Hospital,35,42
Xerox Research Centre Europe,Taishan Medical College,27,31
Xerox Research Centre Europe,Novay,12,18
Xerox Research Centre Europe,COMSERV Corporation,38,38
Xerox Research Centre Europe,Cap Gemini,21,21
Xerox Research Centre Europe,Analysys Consulting Ltd,24,20
Xerox Research Centre Europe,Google,18,12
Xerox Research Centre Europe,School Information Management and Systems,29,32
Xerox Research Centre Europe,Yunlin Institute of Technology,28,34
Xerox Research Centre Europe,Irish Software Engineering Centre,43,49
Xerox Research Centre Europe,Liaoning Normal University,30,30
Xerox Research Centre Europe,Liaoning University of Petroleum and Chemical Technology,31,36
Xerox Research Centre Europe,CTO Emerging Solution Group,40,36
Xerox Research Centre Europe,Centro de Investigación y Docencia Económicas (CIDE,41,45
Xerox Research Centre Europe,Sir Padampat Singhania University,26,26
Xerox Research Centre Europe,Pan-Atlantic University,24,31
Xerox Research Centre Europe,Ampion.org/Roland Berger Strategy Consultants,33,33
Xerox Research Centre Europe,College of Business and Industry,33,33
Xerox Research Centre Europe,Fraunhofer Institute for Applied and Integrated Security AISEC,38,31
Xerox Research Centre Europe,Constraint Technologies International,34,40
Xerox Research Centre Europe,Bosch Software Innovations GmbH,34,31
Xerox Research Centre Europe,Applied Computing Devices,26,30
Xerox Research Centre Europe,Raba-Kistner Infrastructure Inc.,37,44
Xerox Research Centre Europe,St James's University Hospital,31,28
Xerox Research Centre Europe,MeiHo Institute of Technology (MIT-Taiwan),26,32
Xerox Research Centre Europe,School of Management,29,42
Xerox Research Centre Europe,Instituto Politécnico do Porto,24,32
Xerox Research Centre Europe,University of II linois,27,24
Xerox Research Centre Europe,Loyola University,27,22
Xerox Research Centre Europe,Cullen Group,35,35
Xerox Research Centre Europe,BASF Corporation USA,29,29
Xerox Research Centre Europe,University of Technology,35,31
Xerox Research Centre Europe,Social and Health Affairs,30,30
Xerox Research Centre Europe,Denver Health Med Center,50,54
Xerox Research Centre Europe,"Korea University, College of Medicine",37,38
Xerox Research Centre Europe,"College of Medicine, Pochon CHA University",34,35
Xerox Research Centre Europe,"Chonnam National University, College of Medicine",29,32
Xerox Research Centre Europe,Inje University Paik Hospital,28,28
Xerox Research Centre Europe,GTDNGT IT Consulting,21,21
Xerox Research Centre Europe,Max Delbruck Center for Molecular Medicine,46,43
Xerox Research Centre Europe,Max Planck Institut für Bildungsforschung,32,26
Xerox Research Centre Europe,EURAC Research,52,57
Xerox Research Centre Europe,ASML Taiwan Ltd,19,14
Xerox Research Centre Europe,Soonchunhyang University,27,27
Xerox Research Centre Europe,GameCreator GmbH,32,27
Xerox Research Centre Europe,Robert Bosch GmbH,31,31
Xerox Research Centre Europe,Information Systems/Technology Mgmt.,31,32
Xerox Research Centre Europe,Ohio Dominican University,30,30
Xerox Research Centre Europe,Karolinska Institutet,37,33
Xerox Research Centre Europe,Isis Papyrus Europe AG,40,44
Xerox Research Centre Europe,University of Applied Sciences,34,34
Xerox Research Centre Europe,ESG Management School,33,37
Xerox Research Centre Europe,Bureau of Traffic Services,37,41
Xerox Research Centre Europe,NorthTec Polytechnic,33,33
Xerox Research Centre Europe,Southwest University for Nationalities,30,30
Xerox Research Centre Europe,Institut polytechnique de Grenoble,35,35
Xerox Research Centre Europe,Goodman School of Business,33,33
Xerox Research Centre Europe,University of Noeth Carolina at Wilmington,34,31
Xerox Research Centre Europe,Earth Council,34,34
Xerox Research Centre Europe,Ruppin Academic Center,44,32
Xerox Research Centre Europe,National Academies,26,26
Xerox Research Centre Europe,Erasmus University Research Institute for Decision and Information Systems (EURIDIS,36,38
Xerox Research Centre Europe,Asia University Taiwan,24,24
Xerox Research Centre Europe,Center for Change,36,49
Xerox Research Centre Europe,"Crystal Decision Systems, Inc.",31,32
Xerox Research Centre Europe,Alibaba Group,24,20
Xerox Research Centre Europe,Groote Schuur Hospital,40,40
Xerox Research Centre Europe,Bell Atlantic Science and Technology,38,34
Xerox Research Centre Europe,Chengdu Public Security Bureau,34,38
Xerox Research Centre Europe,Washington State Unviersity,33,36
Xerox Research Centre Europe,Duke Energy,31,31
Xerox Research Centre Europe,Kinneret College on the Sea of Galilee,39,42
Xerox Research Centre Europe,HS-Kempten,21,21
Xerox Research Centre Europe,OTH Regensburg,38,33
Xerox Research Centre Europe,Alfred University,27,31
Xerox Research Centre Europe,Singapore Institute of Management,33,36
Xerox Research Centre Europe,University of the Fraser Valley,34,34
Xerox Research Centre Europe,School of Interactive Arts and Technology,32,38
Xerox Research Centre Europe,Douglas College,28,28
Xerox Research Centre Europe,"Connotate Technologies, Inc.",29,37
Xerox Research Centre Europe,Ministry of Finance,26,30
Xerox Research Centre Europe,University of Technology Kingston,36,36
Xerox Research Centre Europe,Fraunhofer lESE,37,37
Xerox Research Centre Europe,Baan Development,32,27
Xerox Research Centre Europe,Health Canada,29,29
Xerox Research Centre Europe,"Université de Sherbrooke, Faculté de Médecine et des Sciences de la Santé",32,29
Xerox Research Centre Europe,Apunipima Cape York Health Council,29,32
Xerox Research Centre Europe,National Chengci University,33,33
Xerox Research Centre Europe,Jaffalaan 5,15,10
Xerox Research Centre Europe,Ulkoasiainministerio,33,29
Xerox Research Centre Europe,VitalHealth Software,29,29
Xerox Research Centre Europe,Oakwood Computing Assoc.,27,27
Xerox Research Centre Europe,Eckerd College,33,38
Xerox Research Centre Europe,Wuhan University of Technology,31,28
Xerox Research Centre Europe,Digital Usage of Technology within Community,28,31
Xerox Research Centre Europe,Scandpower Risk Management AS,35,35
Xerox Research Centre Europe,Research Department,51,51
Xerox Research Centre Europe,Conservatoire National des Arts et Metiers,40,40
Xerox Research Centre Europe,ERCIS - European Research Center for Information Systems,52,59
Xerox Research Centre Europe,Loughborough Business School,29,39
Xerox Research Centre Europe,IRCCS Foundation Salvatore Maugeri,35,35
Xerox Research Centre Europe,DIBA Group,26,21
Xerox Research Centre Europe,Interdisciplinary Scientific Research,43,49
Xerox Research Centre Europe,University of West Florida,33,30
Xerox Research Centre Europe,Joseph M. Katz Graduate School of Business,31,35
Xerox Research Centre Europe,University Seeburg Castle,38,38
Xerox Research Centre Europe,"USA, Inc.",22,29
Xerox Research Centre Europe,Vignans Foundation for Science Technology and Research University,32,37
Xerox Research Centre Europe,Akdeniz Üniversitesi,29,30
Xerox Research Centre Europe,Eastern Kentucky University,40,36
Xerox Research Centre Europe,Carnegie Mellon Univerity,34,34
Xerox Research Centre Europe,Infrastructure Systems,36,36
Xerox Research Centre Europe,Simsion Bowles and Associates,32,32
Xerox Research Centre Europe,Parkland Center for Clinical Innovation,33,33
Xerox Research Centre Europe,FREIE UND HANSESTADT HAMBURG,32,36
Xerox Research Centre Europe,Chevron Corporation,34,38
Xerox Research Centre Europe,Henan Polytechnic University,32,36
Xerox Research Centre Europe,"FSI International, Inc.",27,29
Xerox Research Centre Europe,Rege Imaging and Cinefilms (P) Ltd,32,33
Xerox Research Centre Europe,"Kiturami Co., Ltd.",22,28
Xerox Research Centre Europe,Humans and Technology,24,33
Xerox Research Centre Europe,Deutsches Forschungszentrum für Künstliche Intelligenz,34,32
Xerox Research Centre Europe,Praxisnetz GO IN e.V.,33,33
Xerox Research Centre Europe,Advanced Research and Development Activity,49,49
Xerox Research Centre Europe,Stottler Henke Associates,38,38
Xerox Research Centre Europe,Autodesk Inc.,24,25
Xerox Research Centre Europe,Federal University of Espirito Santo,34,38
Xerox Research Centre Europe,Piedmont College,32,32
Xerox Research Centre Europe,innosabi GmbH,20,20
Xerox Research Centre Europe,"iSOCO, S.A.",21,22
Xerox Research Centre Europe,Huanggang Central Hospital,37,37
Xerox Research Centre Europe,Suining Central Hospital,38,38
Xerox Research Centre Europe,Leibniz Institute for the Social Sciences,32,32
Xerox Research Centre Europe,PersonalGenomes.org,34,38
Xerox Research Centre Europe,Lockheed Martin Corporation,36,33
Xerox Research Centre Europe,International Centre for Information Technology,40,40
Xerox Research Centre Europe,St. Louis University School of Public Health,28,37
Xerox Research Centre Europe,Utah Valley Regional Medical Center,41,44
Xerox Research Centre Europe,South Warwickshire Clinical Commissioning Group,35,35
Xerox Research Centre Europe,National Computer Network Emergency Response Technical Team/Coordination Center of China,31,33
Xerox Research Centre Europe,Universidad de Malaga,29,29
Xerox Research Centre Europe,Ghana Health Service,33,38
Xerox Research Centre Europe,Parsons Brinckerhoff Quade Douglas Inc.,33,30
Xerox Research Centre Europe,Providence College,35,39
Xerox Research Centre Europe,Polaris Library Systems,31,27
Xerox Research Centre Europe,Diversion Project Corporation,42,35
Xerox Research Centre Europe,Riverbed Technology,34,38
Xerox Research Centre Europe,"ZeroStack, Inc.",37,39
Xerox Research Centre Europe,Oldenburger Forschungs- Und Entwicklungsinstitut fur Informatik-Werkzeuge Und -Systeme,28,29
Xerox Research Centre Europe,"University of Pennsylvania, Annenberg School for Communications",33,36
Xerox Research Centre Europe,Northern Keittucky University,35,35
Xerox Research Centre Europe,Petra University,32,36
Xerox Research Centre Europe,Amman Arab University,29,29
Xerox Research Centre Europe,National University of Singapore (Suzhou) Research Institute,39,40
Xerox Research Centre Europe,"Shantou University, Medical College (SUMC)",34,36
Xerox Research Centre Europe,Quryon Korea,30,35
Xerox Research Centre Europe,Kompetenzzentrum Mgmt. Indust. D.,30,34
Xerox Research Centre Europe,Earlham College,37,37
Xerox Research Centre Europe,Vector Consulting Services GmbH,37,41
Xerox Research Centre Europe,Saint John’s University,27,31
Xerox Research Centre Europe,D.A.T.A. Corporation,25,26
Xerox Research Centre Europe,"SoftCamp Co., Ltd.",22,23
Xerox Research Centre Europe,Guru Gobind Singh Indraprastha University,32,35
Xerox Research Centre Europe,Sanjay Gandhi Postgraduate Institute of Medical Sciences Lucknow,30,30
Xerox Research Centre Europe,NIVEL - The Netherlands Institute for Health Services Research,31,45
Xerox Research Centre Europe,Federal Research Centre for Cultivated Plants (JKI),53,52
Xerox Research Centre Europe,Texas Woman’s University,31,35
Xerox Research Centre Europe,Boston Consulting Group,39,27
Xerox Research Centre Europe,IBM Canada Ltd.,19,19
Xerox Research Centre Europe,York University,28,28
Xerox Research Centre Europe,Simplex Infrastructures Ltd.,39,36
Xerox Research Centre Europe,Chengdu Jiuheyuan Industry Company,35,35
Xerox Research Centre Europe,Archmarine International Pte Ltd,40,33
Xerox Research Centre Europe,"Deloitte MCS Ltd., Consulting",28,33
Xerox Research Centre Europe,Korea Institute of Energy Research,39,52
Xerox Research Centre Europe,"IBM Korea, Inc.",28,29
Xerox Research Centre Europe,Defense Logistics Agency,31,35
Xerox Research Centre Europe,Shanghai Children's Medical Center,42,42
Xerox Research Centre Europe,Warburg Institute,31,36
Xerox Research Centre Europe,BIS Applied Systems Ltd,24,24
Xerox Research Centre Europe,Tabriz Islamic Art University,35,28
Xerox Research Centre Europe,National Defence and the Canadian Forces,35,35
Xerox Research Centre Europe,Korea Institute of Finance,41,44
Xerox Research Centre Europe,Hochschule Ravensburg-Weingarten,37,37
Xerox Research Centre Europe,Independent University,32,32
Xerox Research Centre Europe,College of Business and Management,32,32
Xerox Research Centre Europe,TURKSAT,23,29
Xerox Research Centre Europe,MOONROC Advisory Partners,34,34
Xerox Research Centre Europe,USC,13,19
Xerox Research Centre Europe,Tainan University of Technology,31,27
Xerox Research Centre Europe,IBM EMEA,22,22
Xerox Research Centre Europe,Chongqing University of Science and Technology,32,32
Xerox Research Centre Europe,Toyota InfoTechnology Center,43,43
Xerox Research Centre Europe,Samsung Economic Research Institute,51,48
Xerox Research Centre Europe,Laboratory for Innovative Technology and Engineering Education (LITEE),35,31
Xerox Research Centre Europe,Larsen & Toubro Limited,35,33
Xerox Research Centre Europe,BORO Solutions Ltd,26,22
Xerox Research Centre Europe,Locdon School of Economics and Political Science,32,29
Xerox Research Centre Europe,Board Coaching Ltd,30,30
Xerox Research Centre Europe,Ordnance Engineering College,43,39
Xerox Research Centre Europe,Shri Shankaracharya Group of Institutions,35,35
Xerox Research Centre Europe,FDC Executive Development,42,38
Xerox Research Centre Europe,Correlation Systems Ltd,31,27
Xerox Research Centre Europe,HC Analytics,20,20
Xerox Research Centre Europe,Administrative Headquarters of the Max Planck Society,30,37
Xerox Research Centre Europe,"NEC Laboratories America, Inc.",38,36
Xerox Research Centre Europe,ERCIS,18,18
Xerox Research Centre Europe,OFFIS - Institut für Informatik Sowie Sprecher der GI-FG,31,35
Xerox Research Centre Europe,Minerra Pty Ltd,33,33
Xerox Research Centre Europe,University Hospital Birmingham NHS Foundation Trust,30,28
Xerox Research Centre Europe,Institute of Experimental Botany of the Academy of Sciences of the Czech Republic,33,31
Xerox Research Centre Europe,Universität Tübingen,25,30
Xerox Research Centre Europe,Charles University,30,35
Xerox Research Centre Europe,Univerzita Palack&eacute;ho v Olomouci,30,33
Xerox Research Centre Europe,Universitat fur Bodenkultur Wien,40,43
